CUST_ID,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C17978,1348.0851890000001,0.0,0.0,1364.200415,0.0,0.25,6,3500.0,721.056957,372.603452,0.0,12
C17979,219.885039,1857.17,489.52,0.0,0.75,0.0,0,1800.0,630.186926,210.086007,0.0,12
C17984,1064.473728,0.0,0.0,904.682287,0.0,0.166667,6,1200.0,1769.702541,410.402406,0.0,12
C17988,1061.5708650000001,0.0,0.0,525.428754,0.0,0.166667,2,2500.0,417.214903,235.32592400000001,0.0,12
C17991,1746.714825,0.0,0.0,113.67326100000001,0.0,0.166667,2,1800.0,354.637009,756.052579,0.0,12
C17992,52.278293,346.46,346.46,0.0,0.916667,0.0,0,4000.0,203.562894,177.972156,0.333333,12
C17994,858.880154,65.0,0.0,1054.4111300000002,0.083333,0.416667,6,3000.0,1288.1418039999999,207.770998,0.0,12
C17995,1034.332765,0.0,0.0,279.336255,0.0,0.25,6,1000.0,714.753968,660.660155,0.0,12
C17996,68.156278,785.76,785.76,0.0,1.0,0.0,0,2000.0,708.743776,181.392809,0.083333,12
C18002,38.475299,61.8,61.8,0.0,0.333333,0.0,0,1000.0,165.771479,137.482544,0.0,12
C18003,477.903003,566.12,169.61,493.409789,0.333333,0.416667,7,1500.0,457.330803,210.151115,0.0,12
C18005,54.713751,578.6,578.6,0.0,0.833333,0.0,0,2500.0,607.673138,184.597912,0.333333,12
C18007,1641.801417,1192.18,863.97,1026.486577,1.0,0.416667,8,2000.0,1739.401295,606.312146,0.0,12
C18010,972.6041560000001,0.0,0.0,803.573286,0.0,0.166667,2,1200.0,751.50856,230.564527,0.0,12
C18011,357.593551,68.0,68.0,0.0,0.333333,0.0,0,1500.0,243.40011800000002,194.02838400000002,0.0,12
C18012,15.922217999999999,300.0,300.0,0.0,1.0,0.0,0,2000.0,276.24223900000004,,0.0,12
C18014,827.66215,965.0,75.0,0.0,0.333333,0.0,0,2000.0,748.605862,330.125475,0.0,12
C18023,2896.1484800000003,321.81,203.65,1925.3976329999998,0.5,0.333333,4,3500.0,599.84614,1440.449304,0.0,12
C18024,1630.431093,43.89,0.0,534.841135,0.083333,0.083333,3,6000.0,3281.742636,536.479995,0.0,12
C18025,1847.0850070000001,1573.35,981.35,0.0,0.916667,0.0,0,6000.0,575.4437849999999,429.239075,0.0,12
C18029,1060.630483,330.0,330.0,0.0,1.0,0.0,0,1000.0,588.576603,794.656428,0.0,12
C18034,1145.052414,115.95,0.0,191.654534,0.083333,0.083333,1,1500.0,1703.0040510000001,374.43666,0.083333,12
C18035,1109.606747,1625.95,603.29,0.0,1.0,0.0,0,3000.0,290.793658,334.180282,0.0,12
C18037,463.59969,811.11,0.0,234.763929,0.5,0.166667,2,500.0,990.743027,257.17489900000004,0.0,12
C18041,645.4060049999999,0.0,0.0,929.2200849999999,0.0,0.333333,4,1000.0,193.013564,310.454708,0.0,12
C18048,968.188634,69.44,69.44,0.0,0.25,0.0,0,1000.0,251.875749,443.13145199999997,0.0,12
C18052,2743.766025,150.0,0.0,1562.979881,0.083333,0.416667,9,3500.0,623.036521,585.518894,0.0,12
C18053,2900.907214,1189.36,370.04,1572.4927189999999,0.666667,0.333333,7,6500.0,962.7924859999999,1226.820327,0.0,12
C18055,884.1757449999999,266.56,176.66,365.489055,0.333333,0.166667,3,1200.0,1094.5572960000002,807.206399,0.0,12
C18061,411.362969,10.79,10.79,0.0,0.166667,0.0,0,1200.0,918.160924,166.28151100000002,0.0,12
C18062,1091.9738320000001,0.0,0.0,77.349474,0.0,0.083333,1,1200.0,259.506889,518.930756,0.0,12
C18064,1131.503917,120.0,0.0,0.0,0.083333,0.0,0,1200.0,352.210107,470.738221,0.0,12
C18069,955.5889269999999,0.0,0.0,54.066975,0.0,0.166667,2,1000.0,196.54231399999998,278.36141299999997,0.0,12
C18071,218.00441600000002,0.0,0.0,272.86627400000003,0.0,0.083333,2,500.0,186.269591,177.363707,0.0,12
C18073,607.880635,0.0,0.0,2266.4908179999998,0.0,0.25,3,1200.0,2379.418142,299.91353399999997,0.090909,12
C18077,14.097101,140.4,140.4,0.0,1.0,0.0,0,2500.0,168.311013,107.142757,0.181818,12
C18080,1086.8530859999998,178.0,0.0,0.0,0.083333,0.0,0,1200.0,346.565751,405.64498599999996,0.0,12
C18081,109.794839,259.28,92.28,0.0,1.0,0.0,0,2500.0,168.86298,161.738416,0.166667,12
C18082,183.28583999999998,23.75,0.0,64.006247,0.083333,0.083333,2,500.0,584.679478,139.651483,0.083333,12
C18084,2925.5847489999996,1066.56,1066.56,0.0,1.0,0.0,0,3000.0,1542.787313,1425.965198,0.0,12
C18085,1075.827234,342.65,342.65,614.082528,0.583333,0.25,9,1200.0,1145.26976,798.9094709999999,0.0,12
C18086,182.514528,157.67,157.67,214.94366000000002,0.916667,0.416667,6,1000.0,138.547392,209.716038,0.0,12
C18088,1354.155365,50.0,0.0,627.630949,0.083333,0.166667,8,3000.0,483.253247,655.027716,0.0,12
C18089,666.010085,504.87,0.0,271.354588,0.166667,0.083333,1,1000.0,631.927013,173.032903,0.0,12
C18094,1009.483517,278.55,278.55,0.0,0.75,0.0,0,1000.0,624.230027,586.252419,0.0,12
C18097,202.681879,312.5,0.0,170.577213,0.166667,0.166667,2,500.0,188.382752,208.991873,0.0,12
C18099,733.760958,371.76,371.76,0.0,0.5,0.0,0,3000.0,701.251972,210.72251200000002,0.0,12
C18100,88.570138,535.83,535.83,0.0,1.0,0.0,0,2700.0,235.021379,137.341622,0.090909,12
C18104,191.333253,637.19,468.65,0.0,1.0,0.0,0,2500.0,478.92389000000003,168.015528,0.0,12
C18105,1334.012141,0.0,0.0,152.353179,0.0,0.083333,1,1500.0,312.029134,275.729456,0.0,12
C18109,77.321718,278.44,278.44,0.0,1.0,0.0,0,2500.0,342.84362400000003,173.361571,0.0,12
C18112,981.1030599999999,240.0,240.0,0.0,1.0,0.0,0,1000.0,1777.9615800000001,868.806527,0.0,12
C18119,80.545433,374.37,374.37,0.0,1.0,0.0,0,1500.0,249.78655,164.519177,0.0,12
C18123,405.194627,0.0,0.0,293.097125,0.0,0.083333,1,1500.0,1506.490213,242.466254,0.083333,12
C18124,69.190177,431.52,431.52,0.0,1.0,0.0,0,2700.0,439.947272,171.63298,0.333333,12
C18128,1075.185409,398.53,352.88,0.0,0.916667,0.0,0,1000.0,579.034578,1205.387032,0.0,12
C18131,205.123089,197.42,197.42,0.0,0.916667,0.0,0,1500.0,145.04663100000002,171.92088600000002,0.0,12
C18132,939.989584,0.0,0.0,56.443763,0.0,0.083333,2,1000.0,214.75835099999998,184.671844,0.0,12
C18135,862.2764990000001,174.84,174.84,276.675751,0.5,0.083333,1,1000.0,1407.393166,501.699229,0.083333,12
C18137,1381.084668,162.56,162.56,186.248313,0.5,0.083333,1,3000.0,503.44243600000004,324.783283,0.0,12
C18140,33.384648999999996,109.32,40.0,0.0,0.5,0.0,0,1200.0,163.060103,215.422442,0.0,12
C18141,188.132508,515.88,436.88,0.0,0.833333,0.0,0,2700.0,601.729266,194.53493400000002,0.0,12
C18146,1020.5353660000001,205.54,0.0,0.0,0.166667,0.0,0,1200.0,232.721106,539.082396,0.0,12
C18149,42.375572999999996,150.56,150.56,0.0,0.5,0.0,0,4000.0,278.128216,156.291747,0.1,12
C18152,973.0391289999999,964.2,669.5,0.0,0.75,0.0,0,1200.0,914.8528449999999,334.086716,0.0,12
C18158,49.682373,412.32,412.32,0.0,1.0,0.0,0,4000.0,551.966425,470.6688,0.083333,12
C18160,468.256151,55.0,0.0,54.149701,0.083333,0.083333,2,500.0,246.58435699999998,329.619743,0.0,12
C18162,35.074422,72.4,72.4,0.0,0.416667,0.0,0,1500.0,134.808623,141.557845,0.0,12
C18164,17.838173,164.7,164.7,0.0,0.416667,0.0,0,3000.0,182.46246100000002,103.72423,0.11111099999999999,12
C18168,401.822565,518.23,402.0,0.0,0.5,0.0,0,1700.0,160.689352,190.313074,0.0,12
C18170,54.58197,247.66,115.66,0.0,1.0,0.0,0,1700.0,163.543097,151.84653600000001,0.0,12
C18172,1950.482518,0.0,0.0,2660.1399850000003,0.0,0.333333,8,2500.0,3213.688818,501.403933,0.083333,12
C18173,1747.492429,0.0,0.0,1769.875637,0.0,0.25,3,3000.0,450.697772,602.964607,0.0,12
C18182,933.05808,0.0,0.0,634.617283,0.0,0.416667,10,1000.0,827.275832,299.52845,0.0,12
C18192,14.471941000000001,120.0,120.0,0.0,1.0,0.0,0,3000.0,113.01149299999999,116.286777,0.0,12
C18195,922.615452,45.65,0.0,0.0,0.083333,0.0,0,1700.0,191.287802,309.77767400000005,0.0,12
C18197,233.755366,521.23,521.23,0.0,1.0,0.0,0,1000.0,312.157319,197.3922,0.083333,12
C18200,691.4661570000001,549.96,549.96,0.0,1.0,0.0,0,1000.0,316.191025,165.251013,0.0,12
C18204,38.864992,331.94,331.94,0.0,0.75,0.0,0,1500.0,369.269971,125.41613600000001,0.181818,12
C18208,16.024822,113.44,113.44,0.0,0.666667,0.0,0,3000.0,126.999931,132.50030700000002,0.11111099999999999,12
C18210,110.983174,458.47,0.0,0.0,0.25,0.0,0,2000.0,414.61872900000003,176.17508700000002,0.0,12
C18212,187.536914,530.04,530.04,0.0,0.583333,0.0,0,2500.0,926.946047,147.347019,0.0,12
C18214,834.6429929999999,0.0,0.0,239.87561200000002,0.0,0.333333,5,1000.0,1043.004155,439.557388,0.0,12
C18215,613.814108,875.14,558.14,550.6069610000001,0.833333,0.25,4,1800.0,549.929401,351.601266,0.0,12
C18216,3076.4223420000003,329.36,329.36,2248.274005,0.166667,0.5,10,3500.0,836.317805,1331.9782480000001,0.0,12
C18224,251.144969,88.51,0.0,1515.283623,0.25,0.416667,7,1200.0,1490.675716,189.097848,0.166667,12
C18226,891.332656,411.25,0.0,0.0,0.333333,0.0,0,1500.0,1043.13779,205.343101,0.0,12
C18229,2162.2675010000003,151.13,0.0,1005.55853,0.166667,0.166667,3,2500.0,466.376831,619.460541,0.0,12
C18230,15.740657,72.0,0.0,0.0,0.25,0.0,0,1000.0,44.098703,205.53426000000002,0.0,12
C18232,449.73312400000003,788.58,788.58,0.0,0.666667,0.0,0,3000.0,419.35193,195.196969,0.0,12
C18234,2.1171279999999997,99.96,99.96,0.0,1.0,0.0,0,3000.0,101.631113,44.092575,0.125,12
C18237,59.020084999999995,58.7,58.7,0.0,0.166667,0.0,0,1500.0,160.90496299999998,148.887545,0.0,12
C18239,15.978538,136.92,136.92,0.0,1.0,0.0,0,2500.0,132.182438,130.9779,0.181818,12
C18241,372.14586,643.01,643.01,0.0,1.0,0.0,0,1500.0,124.95813700000001,205.066245,0.0,12
C18244,944.346242,195.0,195.0,126.61266299999998,1.0,0.166667,3,1000.0,599.901843,662.7919559999999,0.0,12
C18246,1418.899282,57.66,0.0,63.085612,0.25,0.25,3,1500.0,294.465506,294.22163,0.0,12
C18251,1378.110585,0.0,0.0,192.997392,0.0,0.083333,1,2500.0,2673.832747,675.477318,0.083333,12
C18253,435.490797,0.0,0.0,58.565665,0.0,0.083333,2,500.0,220.13603500000002,305.833099,0.0,12
C18255,1278.2798810000002,15.0,0.0,0.0,0.083333,0.0,0,1500.0,275.225729,436.116254,0.0,12
C18260,11.720573,109.44,109.44,0.0,0.666667,0.0,0,2500.0,149.743686,106.73778,0.2,12
C18261,73.064932,221.52,221.52,0.0,1.0,0.0,0,1500.0,210.01407999999998,178.181993,0.0,12
C18262,262.52814700000005,234.98,234.98,0.0,0.916667,0.0,0,1700.0,95.32519,188.4713,0.0,12
C18264,1004.441314,530.32,492.32,0.0,0.833333,0.0,0,1000.0,737.914629,1040.035593,0.0,12
C18266,160.347859,0.0,0.0,36.943081,0.0,0.083333,1,500.0,407.58819500000004,219.00218399999997,0.0,12
C18267,772.008306,0.0,0.0,1428.576393,0.0,0.083333,3,1500.0,981.2861029999999,263.394207,0.083333,12
C18271,1321.645967,0.0,0.0,91.920629,0.0,0.083333,1,1500.0,317.384166,543.171342,0.0,12
C18272,1079.4625130000002,389.21,339.21,190.643054,0.916667,0.166667,2,1200.0,716.007476,804.760271,0.0,12
C18274,870.8021640000001,350.0,350.0,0.0,0.666667,0.0,0,1200.0,213.014986,227.80015699999998,0.0,12
C18275,224.795583,240.74,240.74,0.0,0.666667,0.0,0,1000.0,372.301242,218.71786600000001,0.0,12
C18278,568.6909019999999,103.68,0.0,455.053644,0.083333,0.083333,1,7500.0,1555.880234,264.213167,0.0,12
C18280,617.496041,521.64,521.64,0.0,1.0,0.0,0,1500.0,269.919412,234.724653,0.0,12
C18286,7.554365,88.56,88.56,0.0,1.0,0.0,0,1500.0,68.855232,73.081017,0.28571399999999997,12
C18288,651.55986,599.55,0.0,0.0,0.333333,0.0,0,1800.0,199.70636100000002,388.868388,0.0,12
C18289,97.299991,427.67,427.67,0.0,0.666667,0.0,0,2500.0,557.777752,173.099027,0.0,12
C18294,2064.106212,0.0,0.0,1497.565331,0.0,0.166667,4,3000.0,543.9023559999999,647.5084820000001,0.0,12
C18297,135.119023,222.0,222.0,0.0,1.0,0.0,0,1700.0,147.64626299999998,169.332847,0.0,12
C18298,1043.025044,576.0,576.0,48.874389,1.0,0.083333,1,1000.0,733.677722,1082.915299,0.0,12
C18304,1988.595057,0.0,0.0,49.912459999999996,0.0,0.083333,1,2000.0,485.11112699999995,846.1570550000001,0.0,12
C18306,19.303914000000002,168.9,168.9,0.0,0.333333,0.0,0,1000.0,345.350729,115.94019399999999,0.14285699999999998,12
C18307,1377.2306210000002,0.0,0.0,1064.960986,0.0,0.25,4,2500.0,343.961283,428.13466600000004,0.0,12
C18315,1179.159897,757.85,480.0,0.0,1.0,0.0,0,1200.0,1038.225609,1023.6990810000001,0.0,12
C18318,777.739839,262.6,262.6,0.0,0.75,0.0,0,1000.0,131.553471,1379.505263,0.0,12
C18332,10.266994,141.24,141.24,0.0,1.0,0.0,0,3000.0,121.896355,96.838061,0.2,12
C18333,134.62028,648.9,0.0,295.65561099999996,0.25,0.166667,2,1200.0,468.622826,156.724637,0.25,12
C18337,888.4066779999999,347.7,347.7,0.0,0.75,0.0,0,1000.0,300.871084,444.16622300000006,0.0,12
C18338,779.5496730000001,412.55,412.55,214.232874,0.75,0.083333,2,4000.0,1793.396325,207.773791,0.083333,12
C18341,1301.813081,0.0,0.0,101.76686600000001,0.0,0.083333,1,1400.0,401.38979900000004,418.773876,0.0,12
C18343,131.290079,359.44,359.44,0.0,0.666667,0.0,0,1500.0,291.577497,165.879808,0.083333,12
C18344,916.749476,246.82,246.82,925.950908,1.0,0.166667,8,1200.0,1411.984522,631.508634,0.0,12
C18345,59.831187,532.68,532.68,39.325487,0.666667,0.083333,1,6000.0,642.925821,115.36213000000001,0.272727,12
C18350,955.1847539999999,498.96,498.96,0.0,1.0,0.0,0,1000.0,764.6040429999999,785.942834,0.0,12
C18351,1723.733705,0.0,0.0,1043.260997,0.0,0.333333,5,2200.0,428.244891,574.800789,0.0,12
C18353,945.7939279999999,253.31,0.0,152.277594,0.333333,0.083333,2,1000.0,676.496604,536.299167,0.0,12
C18355,930.6564199999999,300.05,300.05,0.0,0.75,0.0,0,1200.0,513.0641559999999,330.422815,0.0,12
C18360,3399.279094,0.0,0.0,2639.92834,0.0,0.25,8,7000.0,762.560208,703.0350139999999,0.0,12
C18361,1411.096444,270.0,270.0,711.48812,0.833333,0.25,3,1500.0,1279.52965,902.25194,0.0,12
C18363,1179.613243,0.0,0.0,73.629879,0.0,0.083333,1,1200.0,352.44957999999997,281.679401,0.0,12
C18366,1193.3425869999999,311.45,162.3,1199.531976,0.833333,0.5,8,2500.0,632.546287,413.19731,0.0,12
C18369,2000.7590480000001,801.77,0.0,0.0,0.25,0.0,0,3000.0,538.119129,545.1437599999999,0.0,12
C18375,184.57666,408.36,408.36,0.0,1.0,0.0,0,1000.0,294.885863,239.73565,0.0,12
C18381,1036.2423609999998,365.9,365.9,0.0,0.75,0.0,0,1000.0,695.253351,829.465424,0.0,12
C18382,1095.180685,459.0,0.0,1972.4391219999998,0.166667,0.25,5,3000.0,805.924742,310.111406,0.0,12
C18383,995.323626,127.49,36.79,18.204577,0.25,0.083333,1,1000.0,458.941641,491.781046,0.0,12
C18384,472.691037,1556.32,333.32,1083.580859,0.5,0.333333,10,1500.0,1439.747599,835.160618,0.0,12
C18385,1111.110344,608.75,141.92,0.0,0.583333,0.0,0,1200.0,372.62032200000004,331.451667,0.0,12
C18391,2006.452959,219.97,219.97,308.93315099999995,0.75,0.166667,2,2000.0,529.967984,823.9041599999999,0.0,12
C18395,117.061924,154.0,154.0,0.0,0.916667,0.0,0,1500.0,297.34992,162.06661699999998,0.090909,12
C18396,42.055305,774.37,774.37,0.0,1.0,0.0,0,3000.0,664.956348,66.346615,0.333333,12
C18397,266.51948,1651.12,741.67,0.0,0.916667,0.0,0,2000.0,1098.5660619999999,164.309823,0.181818,12
C18399,147.14671,356.68,356.68,0.0,1.0,0.0,0,2700.0,385.268234,167.731583,0.0,12
C18401,1606.875936,1863.48,561.48,0.0,0.666667,0.0,0,6500.0,698.6501400000001,328.146908,0.0,12
C18403,1333.899916,356.77,333.34,1107.81888,1.0,0.083333,4,3500.0,1202.239577,405.27954500000004,0.0,12
C18405,1021.334556,300.0,300.0,0.0,0.833333,0.0,0,1000.0,516.596295,1127.577542,0.0,12
C18406,1047.173202,450.0,450.0,0.0,0.666667,0.0,0,1000.0,503.69854100000003,1256.7052199999998,0.0,12
C18412,785.198515,1207.42,0.0,0.0,0.583333,0.0,0,1200.0,374.231139,294.57255699999996,0.0,12
C18413,1056.9899599999999,0.0,0.0,1388.219296,0.0,0.416667,10,2000.0,834.107295,276.34459100000004,0.0,12
C18417,1135.540743,1148.47,15.88,0.0,0.416667,0.0,0,1450.0,1089.187544,275.097439,0.0,12
C18418,247.142072,245.0,0.0,0.0,0.083333,0.0,0,500.0,0.0,,0.0,12
C18419,1140.6737050000002,438.83,438.83,631.3324759999999,1.0,0.166667,2,1800.0,807.664131,428.4240980000001,0.0,12
C18422,22.061664,208.8,208.8,0.0,1.0,0.0,0,1000.0,205.11105700000002,172.112042,0.25,12
C18423,411.062591,0.0,0.0,988.1193910000001,0.0,0.333333,7,500.0,1027.320667,220.507641,0.090909,12
C18425,171.402357,755.5,755.5,0.0,1.0,0.0,0,2700.0,845.857679,161.590149,0.0,12
C18426,974.749857,0.0,0.0,998.896759,0.0,0.416667,5,1200.0,1274.705644,279.05917,0.0,12
C18427,1437.545676,0.0,0.0,154.529131,0.0,0.083333,1,3000.0,406.05425,406.16845,0.0,12
C18430,482.028341,106.47,106.47,0.0,0.5,0.0,0,2500.0,184.166639,179.412181,0.0,12
C18436,798.746133,233.16,233.16,779.357321,0.25,0.333333,7,1500.0,1701.3917350000002,327.165449,0.0,12
C18438,1105.179825,200.0,0.0,0.0,0.083333,0.0,0,1200.0,308.242594,725.821711,0.0,12
C18440,435.51806799999997,27.22,0.0,0.0,0.083333,0.0,0,500.0,160.53684099999998,220.943631,0.0,12
C18449,51.08934,140.75,140.75,0.0,0.416667,0.0,0,1000.0,347.240071,238.81135600000002,0.11111099999999999,12
C18453,404.316166,176.0,176.0,0.0,0.416667,0.0,0,1000.0,157.644753,193.242502,0.0,12
C18454,64.472043,200.02,200.02,0.0,0.25,0.0,0,1200.0,442.334336,170.875613,0.22222199999999998,12
C18456,535.927055,0.0,0.0,562.957567,0.0,0.166667,2,1200.0,598.9245950000001,306.059548,0.0,12
C18457,691.181508,439.92,439.92,0.0,1.0,0.0,0,1000.0,162.995562,328.466313,0.0,12
C18463,876.69029,0.0,0.0,1089.711093,0.0,0.166667,3,1000.0,1385.757558,329.503756,0.083333,12
C18465,12.090835,0.0,0.0,39.158589,0.0,0.083333,1,1000.0,50.466390000000004,51.162504999999996,0.11111099999999999,12
C18467,43.438252,194.1,194.1,0.0,0.833333,0.0,0,3000.0,123.282925,153.50448799999998,0.083333,12
C18471,386.6865,0.0,0.0,290.592428,0.0,0.333333,7,500.0,617.799081,203.241132,0.083333,12
C18474,190.570683,620.64,401.64,0.0,1.0,0.0,0,2500.0,412.129864,163.204795,0.166667,12
C18475,970.598275,0.0,0.0,1381.573316,0.0,0.25,5,1700.0,674.552092,357.21159500000005,0.0,12
C18487,2837.9621850000003,898.2,0.0,958.26211,0.416667,0.416667,5,5000.0,641.182454,659.2559719999999,0.0,12
C18488,1929.069939,0.0,0.0,973.827667,0.0,0.166667,2,2500.0,786.014779,513.327849,0.0,12
C18490,597.1840480000001,517.0,517.0,2446.857321,0.5,0.166667,2,1500.0,2119.840291,373.020675,0.166667,12
C18491,468.02240300000005,488.93,252.8,132.146931,0.833333,0.25,6,1000.0,722.96482,163.678643,0.0,12
C18497,2075.870968,0.0,0.0,996.2791369999999,0.0,0.166667,2,2500.0,482.259939,543.579985,0.0,12
C18499,48.487138,261.81,261.81,0.0,0.666667,0.0,0,1000.0,231.47531600000002,156.323105,0.0,12
C18500,1228.217369,836.4,836.4,382.163862,1.0,0.083333,1,1400.0,1163.702341,758.120882,0.0,12
C18503,1142.302592,0.0,0.0,175.924692,0.0,0.333333,5,1200.0,454.15708099999995,418.981666,0.0,12
C18506,279.81195299999996,399.9,399.9,0.0,1.0,0.0,0,1000.0,538.6558309999999,195.433258,0.0,12
C18507,54.598321999999996,832.68,832.68,0.0,1.0,0.0,0,2000.0,811.761402,75.007289,0.333333,12
C18509,997.781043,0.0,0.0,56.553047,0.0,0.166667,2,1200.0,729.644957,347.033488,0.0,12
C18516,190.09646899999998,561.99,561.99,0.0,1.0,0.0,0,1000.0,372.859398,195.131923,0.0,12
C18519,2473.1755980000003,0.0,0.0,1462.361808,0.0,0.416667,9,3000.0,703.75604,582.5017379999999,0.0,12
C18520,26.625558,199.2,199.2,0.0,1.0,0.0,0,2700.0,177.87559199999998,137.21437,0.181818,12
C18525,935.0422169999999,1000.0,0.0,0.0,0.083333,0.0,0,1200.0,204.111522,215.71299900000002,0.0,12
C18526,863.821682,145.81,145.81,315.650923,0.583333,0.083333,1,1000.0,520.56678,1598.733913,0.0,12
C18527,2128.836017,0.0,0.0,2474.142891,0.0,0.083333,1,5000.0,895.1133710000001,582.608195,0.0,12
C18531,1420.676352,1379.12,958.58,346.10463799999997,0.916667,0.333333,5,1500.0,1439.44004,1159.79285,0.0,12
C18540,289.220297,0.0,0.0,1048.868332,0.0,0.083333,3,1200.0,59.150211,288.255952,0.0,12
C18541,1079.1066779999999,0.0,0.0,390.48501400000004,0.0,0.416667,5,1200.0,552.57076,313.808062,0.0,12
C18549,77.097563,233.62,208.0,281.332123,0.666667,0.25,4,1000.0,689.9472059999999,123.11518999999998,0.11111099999999999,12
C18556,801.688726,325.92,325.92,0.0,1.0,0.0,0,1000.0,484.790462,224.45159500000003,0.0,12
C18559,192.766707,55.0,0.0,455.90425700000003,0.083333,0.25,4,2000.0,236.007337,119.086777,0.0,12
C18561,229.75241699999998,82.28,82.28,0.0,0.333333,0.0,0,1000.0,203.78769,171.87516599999998,0.0,12
C18562,184.007838,526.92,526.92,0.0,1.0,0.0,0,1500.0,396.99130099999996,180.5486,0.083333,12
C18565,438.94049,883.64,45.23,480.86377000000005,0.333333,0.166667,4,1000.0,910.64164,364.106153,0.0,12
C18568,485.23613600000004,0.0,0.0,2250.075872,0.0,0.333333,5,3000.0,3541.5690990000003,191.09026200000002,0.333333,12
C18574,993.4539679999999,1114.26,0.0,0.0,0.416667,0.0,0,1500.0,582.043795,411.865777,0.0,12
C18580,1222.080889,750.0,750.0,2452.136461,1.0,0.333333,4,2500.0,554.325638,260.87584,0.0,12
C18583,654.8496719999999,630.0,0.0,0.0,0.083333,0.0,0,2500.0,729.3550230000001,181.044246,0.0,12
C18603,170.33501,586.95,515.43,0.0,1.0,0.0,0,1000.0,502.525334,174.80595,0.083333,12
C18614,361.67015,561.68,347.68,0.0,1.0,0.0,0,1500.0,252.66452200000003,200.793531,0.0,12
C18617,383.44946200000004,1159.06,13.0,0.0,0.75,0.0,0,500.0,1346.951277,262.26030499999996,0.083333,12
C18620,4743.748932,399.0,399.0,1112.247446,0.666667,0.166667,3,5000.0,1259.0576720000001,1481.732235,0.0,12
C18623,1062.081424,328.37,188.37,1309.520408,0.583333,0.25,4,1400.0,556.03363,617.663955,0.0,12
C18624,803.55907,618.07,408.37,0.0,1.0,0.0,0,1200.0,238.904625,296.52929700000004,0.0,12
C18627,1355.437063,0.0,0.0,407.884977,0.0,0.25,6,1500.0,642.558759,412.70964,0.0,12
C18632,1157.568538,329.0,292.0,0.0,0.666667,0.0,0,2500.0,603.250222,567.9423360000001,0.0,12
C18634,304.309784,289.75,289.75,0.0,0.5,0.0,0,2500.0,670.652889,177.079948,0.0,12
C18641,527.528311,467.4,467.4,781.387131,1.0,0.083333,1,2000.0,2358.281344,596.811325,0.166667,12
C18643,1029.713408,1141.21,1031.21,1812.095991,0.833333,0.333333,5,3000.0,420.99268,443.64476399999995,0.11111099999999999,12
C18644,458.26631,691.82,237.92,218.676375,0.583333,0.166667,3,1000.0,343.499796,251.99839900000003,0.0,12
C18645,510.33935199999996,509.55,0.0,696.126211,0.25,0.166667,4,2500.0,1346.043822,194.915188,0.1,12
C18646,121.385695,341.96,54.96,0.0,1.0,0.0,0,1000.0,626.768821,118.817204,0.1,12
C18647,1163.222817,0.0,0.0,2502.655964,0.0,0.166667,2,2500.0,2937.305695,379.47676,0.0,12
C18649,400.554448,0.0,0.0,1157.684242,0.0,0.083333,1,3000.0,2123.9698129999997,180.059986,0.090909,12
C18650,361.725724,0.0,0.0,312.112534,0.0,0.083333,2,500.0,438.988617,252.24569300000002,0.0,12
C18652,495.16253,0.0,0.0,836.2705639999999,0.0,0.083333,1,1000.0,639.722174,248.656446,0.0,12
C18660,202.968428,163.55,163.55,0.0,0.5,0.0,0,1500.0,188.816775,1711.207196,0.0,12
C18662,161.754889,309.0,309.0,0.0,0.25,0.0,0,1000.0,629.976867,194.011886,0.0,12
C18665,383.881717,274.01,274.01,877.5215109999999,0.916667,0.166667,3,500.0,1214.7972630000002,359.953614,0.25,12
C18669,43.865582,0.0,0.0,551.777371,0.0,0.083333,1,1200.0,855.843792,105.63986899999999,0.14285699999999998,12
